,nightTemp,peak,superPeak,totalUsage,pumpTime,valid_days,season
300,46.340000000000003,17.77,17.48,265.50749999999999,5.5,True,1.0
301,35.933870970000001,31.8796,27.448599999999999,420.01991249999998,5.5,True,3.0
302,35.276785709999999,27.1769,25.445399999999999,350.91389750000002,5.5,True,3.0
303,33.29666667,24.16,18.809999999999999,283.39999999999998,5.75,True,0.0
304,42.783333329999998,31.0,15.69,175.845,4.25,True,0.0
305,47.841176470000001,26.28825951,18.145391459999999,274.67096949999996,5.25,True,1.0
306,26.03125,33.60455322,28.146139139999999,419.35376819999999,5.25,True,2.0
307,42.478622999999999,27.06840897,27.06840897,244.29240519999996,6.25,True,
308,38.931249999999999,26.797483440000001,26.797483440000001,258.39269999999999,5.75,True,
309,47.919285549999998,33.89968872,17.477890009999999,198.12978459999999,6.25,True,
310,38.059666669999999,23.199200000000001,23.1753,292.39905249999998,5.25,True,
311,48.240118639999999,13.9786,12.372400000000001,150.7953,6.0,True,
312,47.646666670000002,24.359999999999999,24.359999999999999,139.39750000000001,6.25,True,
313,53.637500000000003,29.47228432,13.60146999,107.30186609999998,6.5,True,
314,40.487499999999997,21.359999999999999,21.359999999999999,249.52500000000001,4.25,True,1.0
315,59.613333330000003,14.144772529999999,14.144772529999999,114.06774369999999,5.75,True,1.0
316,50.210714289999999,17.43753624,17.43753624,183.7361344,6.0,True,2.0
317,40.384343749999999,33.307499999999997,33.307499999999997,223.97208500000002,5.75,True,
318,37.158823529999999,23.629999999999999,23.629999999999999,260.82499999999999,5.75,True,0.0
319,37.91111111,23.716550829999999,23.716550829999999,302.1958454,6.5,True,2.0
320,44.958823529999997,37.167179109999999,19.082839969999998,212.41037740000002,5.25,True,2.0
321,53.340000000000003,12.79669857,11.64370632,148.83228980000001,5.25,True,1.0
322,37.158823529999999,23.629999999999999,23.629999999999999,260.82499999999999,5.75,True,0.0
323,39.212499999999999,22.874103550000001,22.874103550000001,303.40981929999998,6.5,True,2.0
324,46.981250000000003,16.86481667,16.86481667,164.49198810000001,6.0,True,1.0
325,35.496721309999998,33.361800000000002,33.361800000000002,375.82136250000002,6.5,True,3.0
326,50.031000000000006,17.649799999999999,17.4145,195.60896750000001,6.5,True,3.0
327,26.887499999999999,28.73959541,28.73959541,397.94087350000001,6.25,True,2.0
328,49.899999999999999,18.59812355,15.95792294,195.41219009999998,4.75,True,1.0
329,53.247826089999997,12.77,12.77,150.14250000000001,6.5,True,
330,39.943750000000001,21.25,21.25,200.90000000000001,6.5,True,
331,36.381250000000001,21.29624939,21.29624939,214.61243680000001,1.25,True,1.0
332,26.887499999999999,28.73959541,28.73959541,397.94087350000001,6.25,True,2.0
333,46.008015870000001,29.570599999999999,29.570599999999999,205.91827499999999,6.0,True,
334,21.575471700000001,38.613799999999998,38.613799999999998,495.96656500000006,6.5,True,3.0
335,37.387500000000003,16.88040161,16.88040161,381.68341539999994,23.75,True,1.0
336,37.21875,28.68096542,28.68096542,297.24669439999997,6.0,True,
337,41.75,17.029228209999999,16.459907529999999,244.14327859999997,5.25,True,1.0
338,48.77254902,28.079999999999998,17.989999999999998,223.91,4.75,True,0.0
339,39.231250000000003,28.761413569999998,28.761413569999998,277.13252660000001,6.25,True,
340,48.46875,13.37746239,13.37746239,153.61523439999999,5.75,True,
341,35.496721309999998,33.361800000000002,33.361800000000002,375.82136250000002,6.5,True,3.0
342,38.487499999999997,30.60760307,21.997913359999998,300.24724460000004,5.0,True,2.0
343,27.493749999999999,25.420000000000002,23.120000000000001,364.26249999999999,5.25,True,0.0
344,43.606250000000003,20.181566239999999,14.66716194,190.88029069999999,5.25,True,1.0
345,49.106250000000003,19.165960309999999,19.165960309999999,161.67495869999999,6.25,True,
