"on_for","today_on_time","totalmw","today_kwh","-","today_standby_time","name","current_power","device","total_mw"
"14815","57271","633662281","1.3808453942836","-","57271","2015-06-11 17:34:01","95755","refrigerator",""
"13014","3849","670181475","0.092662285186579","-","3849","2015-06-12 01:04:01","96030","refrigerator",""
"7648","77013","","1.8498431703302","-","77013","2015-06-09 22:58:02","96010","",""
"23875","66331","646639340","1.5971297152759","-","66331","2015-06-11 20:05:01","95795","refrigerator",""
"21416","63872","643101837","1.5381713307634","-","63872","2015-06-11 19:24:02","95835","refrigerator",""
"14871","32624","827934855","0.78489576569791","-","32624","2015-06-13 09:35:02","92865","refrigerator",""
"14631","59304","749947115","1.4220896451085","-","59304","2015-06-12 17:31:02","94185","refrigerator",""
"5270","23023","814267832","0.55711204447557","-","23023","2015-06-13 06:55:02","95310","refrigerator",""
"2631","20383","694364426","0.4957114765809","-","20383","2015-06-12 06:11:01","97665","refrigerator",""
"4232","46685","","1.1250302058339","-","46685","2015-06-10 14:01:03","95500","",""
"26912","69368","651102294","1.6715122834302","-","69368","2015-06-11 21:20:02","210","refrigerator",""
"7048","76413","","1.8355038200434","-","76413","2015-06-09 22:48:02","95550","",""
"2730","45183","","1.0881879050971","-","45183","2015-06-10 13:36:01","96680","",""
"26911","69365","","1.6616393832328","-","69365","2015-06-09 20:29:01","210","",""
"9772","27524","704654267","0.66720883001084","-","27524","2015-06-12 08:10:02","94165","refrigerator",""
"2330","20083","810029809","0.48647832639623","-","20083","2015-06-13 06:06:01","97425","refrigerator",""
"5909","75274","","1.8083494028337","-","75274","2015-06-09 22:29:02","95940","",""
"18776","61232","639290208","1.4746441794929","-","61232","2015-06-11 18:40:01","94800","refrigerator",""
"1527","70892","","1.7018693340374","-","70892","2015-06-09 21:16:01","98655","",""
"27","69392","","1.6617048332341","-","69392","2015-06-09 20:51:02","167730","",""
"26910","17753","806413247","0.42620229185738","-","17753","2015-06-13 05:12:01","180","refrigerator",""
"14273","32025","711025656","0.77339864880131","-","32025","2015-06-12 09:25:01","93950","refrigerator",""
"20452","65124","758278540","1.5609467312189","-","65125","2015-06-12 19:08:02","93915","refrigerator",""
"22076","64532","644060200","1.5541440477495","-","64532","2015-06-11 19:35:01","95390","refrigerator",""
"15538","57991","","1.3938523945437","-","57991","2015-06-10 17:09:28","94695","",""
"19857","76638","","1.8604464038756","-","76638","2015-06-05 16:52:03","95365","",""
"26909","71582","767509502","1.7147961009626","-","71582","2015-06-12 21:01:01","185","refrigerator",""
"7588","50042","","1.2011267240225","-","50042","2015-06-09 14:57:02","94745","",""
"23211","40964","839700980","0.98099785295329","-","40964","2015-06-13 11:54:02","94505","refrigerator",""
"2570","47243","732903925","1.1380364727607","-","47243","2015-06-12 14:10:01","95935","refrigerator",""
"23609","66063","","1.5829107316582","-","66063","2015-06-09 19:24:01","94805","",""
"13736","56192","632029725","1.3536361270727","-","56192","2015-06-11 17:16:02","95735","refrigerator",""
"18453","33995","","0.81715676634313","-","33995","2015-06-10 09:58:01","94165","",""
"4343","7841","","0.20666683746667","-","7841","2015-06-08 14:03:00","100525","",""
"11751","56424","745911164","1.3548237937631","-","56424","2015-06-12 16:43:01","93900","refrigerator",""
"17931","35683","716187830","0.85943488385536","-","35683","2015-06-12 10:26:01","93795","refrigerator",""
"8695","78063","664085622","1.887901087758","-","78063","2015-06-11 23:52:02","96130","refrigerator",""
"22410","64864","","1.554433014422","-","64864","2015-06-09 19:04:02","94185","",""
"17515","59971","637486520","1.444582712225","-","59971","2015-06-11 18:19:01","94415","refrigerator",""
"16912","61585","753251777","1.47716734621","-","61585","2015-06-12 18:09:01","94675","refrigerator",""
"807","70172","","1.6836800336736","-","70172","2015-06-09 21:04:01","100195","",""
"3807","73172","","1.7569931684732","-","73172","2015-06-09 21:54:01","96315","",""
"19251","63924","756570194","1.5324742973162","-","63924","2015-06-12 18:48:01","95215","refrigerator",""
"10731","1574","783031008","0.036498300729966","-","1574","2015-06-13 00:26:02","94505","refrigerator",""
"2451","20204","810224431","0.48972202646111","-","20204","2015-06-13 06:08:03","97525","refrigerator",""
"14091","4934","787891963","0.11751421901695","-","4934","2015-06-13 01:22:02","95625","refrigerator",""
"1850","73432","770451285","1.7638258186098","-","73432","2015-06-12 21:58:01","98215","refrigerator",""
"20754","77535","","1.8810871542884","-","77535","2015-06-05 17:07:01","94185","",""
"18808","7443","","0.17826863689871","-","7443","2015-06-10 02:04:01","95530","",""
"5032","22784","697933569","0.55519719443728","-","22784","2015-06-12 06:51:01","95030","refrigerator",""
"18592","63265","755620643","1.5166484469996","-","63265","2015-06-12 18:37:02","94905","refrigerator",""
"5673","21215","","0.51383371027667","-","21215","2015-06-10 06:25:01","96240","",""
"26913","42456","","1.0176741370201","-","42456","2015-06-11 12:34:02","185","refrigerator",""
"6933","22475","","0.54408489421503","-","22475","2015-06-10 06:46:01","95160","",""
"7792","52465","740282867","1.261018841887","-","52465","2015-06-12 15:37:03","94205","refrigerator",""
"18952","63625","756095749","1.5245668804913","-","63625","2015-06-12 18:43:02","94535","refrigerator",""
"10136","52592","","1.2677694253554","-","52592","2015-06-11 16:16:01","95545","refrigerator",""
"5876","48332","","1.166183406657","-","48332","2015-06-11 15:05:02","95330","refrigerator",""
"2451","47124","732711782","1.1348340893633","-","47124","2015-06-12 14:08:02","95975","refrigerator",""
"2971","45424","","1.0946225218924","-","45424","2015-06-10 13:40:02","95825","",""
"24717","67173","647880618","1.6178176823564","-","67173","2015-06-11 20:19:03","95685","refrigerator",""
"16770","32312","","0.77785941555719","-","32312","2015-06-10 09:30:01","95080","",""
"8451","26203","702767013","0.63575459604842","-","26203","2015-06-12 07:48:01","94775","refrigerator",""
"15110","5953","789322638","0.14135880282718","-","5953","2015-06-13 01:39:01","95990","refrigerator",""
"20974","36516","","0.87692208420511","-","36516","2015-06-10 10:40:01","95145","",""
"14908","3543","","0.085981401719628","-","3543","2015-06-10 00:59:01","95625","",""
"19494","76275","","1.8509369870187","-","76275","2015-06-05 16:46:00","94405","",""
"24050","14893","802229068","0.35646597379599","-","14893","2015-06-13 04:08:01","95455","refrigerator",""
"22494","13337","800029800","0.31981150639623","-","13337","2015-06-13 03:42:04","95470","refrigerator",""
"3324","6822","","0.18140368696141","-","6823","2015-06-08 13:46:01","101185","",""
"22672","67345","761385215","1.6127246489212","-","67345","2015-06-12 19:45:02","93610","refrigerator",""
"14156","56612","632703831","1.3648712272974","-","56612","2015-06-11 17:23:02","95835","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 13:07:01","0","refrigerator",""
"16916","59372","636631833","1.4303379286068","-","59372","2015-06-11 18:09:02","95860","refrigerator",""
"15535","6370","673837085","0.15358911973845","-","6370","2015-06-12 01:46:01","96085","refrigerator",""
"18594","9429","678261373","0.22732725454654","-","9430","2015-06-12 02:37:01","96135","refrigerator",""
"1473","17015","","0.41221770824435","-","17015","2015-06-10 05:15:01","98390","",""
"14549","3184","","0.07645416819575","-","3184","2015-06-10 00:53:02","95610","",""
"10768","53222","","1.2766609921999","-","53222","2015-06-09 15:50:01","94230","",""
"14275","56731","632895845","1.3680714606948","-","56731","2015-06-11 17:25:01","95520","refrigerator",""
"3410","74992","772700476","1.8013123360262","-","74992","2015-06-12 22:24:02","97235","refrigerator",""
"15269","57723","","1.3839055110114","-","57724","2015-06-09 17:05:02","94825","",""
"8250","77615","","1.8642090539508","-","77615","2015-06-09 23:08:04","95605","",""
"18579","34121","","0.81929336638587","-","34122","2015-06-11 10:00:07","95455","",""
"26911","69365","","1.6617014999007","-","69365","2015-06-09 20:50:01","195","",""
"4670","76252","774539510","1.8319629033059","-","76252","2015-06-12 22:45:01","96850","refrigerator",""
"20313","35856","","0.86036203387391","-","35856","2015-06-11 10:29:02","95130","refrigerator",""
"350","71932","768129355","1.7251269845025","-","71932","2015-06-12 21:33:01","107535","refrigerator",""
"19107","7742","","0.18622180372444","-","7742","2015-06-10 02:09:01","95745","",""
"2209","19962","809834884","0.48322957633126","-","19962","2015-06-13 06:04:01","97455","refrigerator",""
"18033","33575","","0.80773918282145","-","33575","2015-06-10 09:51:01","93845","",""
"19910","37663","835062086","0.90368295140699","-","37663","2015-06-13 10:59:01","94610","refrigerator",""
"20370","35912","","0.86272731725455","-","35912","2015-06-10 10:30:01","94615","",""
"21453","36995","","0.88797263442612","-","36995","2015-06-10 10:48:01","94945","",""
"26907","15542","","0.37350869080351","-","15542","2015-06-10 04:35:01","200","",""
"22735","13570","684234983","0.32688742320441","-","13570","2015-06-12 03:46:02","96660","refrigerator",""
"6263","9761","","0.25505773843449","-","9761","2015-06-08 14:35:00","99645","",""
"9388","78753","","1.8912755044922","-","78753","2015-06-09 23:27:01","95100","",""
"22017","64473","643964435","1.5525479643843","-","64473","2015-06-11 19:34:03","95670","refrigerator",""
"17871","8714","793332589","0.20819132083049","-","8714","2015-06-13 02:25:02","95220","refrigerator",""
"26907","15542","","0.37348309080299","-","15542","2015-06-10 04:26:02","205","",""
"8151","52824","740846792","1.270417592075","-","52824","2015-06-12 15:43:02","93815","refrigerator",""
"13490","4333","787031889","0.10317965206359","-","4333","2015-06-13 01:12:01","95630","refrigerator",""
"26912","69368","651098155","1.6714433000955","-","69368","2015-06-11 20:58:02","225","refrigerator",""
"15172","32924","712245430","0.79372821587456","-","32924","2015-06-12 09:40:01","94025","refrigerator",""
"26913","42456","","1.0177116536876","-","42456","2015-06-11 12:52:01","0","refrigerator",""
"15324","18822","","0.48954562645758","-","18822","2015-06-08 17:06:02","96970","",""
"25911","16754","804912256","0.40118577469038","-","16754","2015-06-13 04:39:02","95985","refrigerator",""
"12233","29985","708122632","0.7250149145003","-","29985","2015-06-12 08:51:03","93495","refrigerator",""
"26910","17753","806415431","0.42623869185811","-","17753","2015-06-13 05:24:01","220","refrigerator",""
"14992","59665","750512480","1.4315123952969","-","59665","2015-06-12 17:37:02","93550","refrigerator",""
"20133","35676","","0.85720766714415","-","35676","2015-06-11 10:26:02","94825","refrigerator",""
"10054","13552","","0.35518402377035","-","13552","2015-06-08 15:38:11","113295","",""
"7644","11142","","0.28976555579531","-","11142","2015-06-08 14:58:01","99145","",""
"6291","50964","738218842","1.2266184245324","-","50964","2015-06-12 15:12:01","94280","refrigerator",""
"291","18043","690870667","0.43748215874964","-","18043","2015-06-12 05:32:01","108475","refrigerator",""
"3712","21464","696016449","0.52324519379824","-","21464","2015-06-12 06:29:01","96300","refrigerator",""
"10911","55584","744689869","1.3344688766894","-","55584","2015-06-12 16:29:02","94135","refrigerator",""
"11935","54391","629458212","1.3107775762156","-","54391","2015-06-11 16:46:01","95440","refrigerator",""
"14848","3483","","0.084391101687822","-","3483","2015-06-10 00:58:01","95780","",""
"686","4184","","0.11268276892032","-","4184","2015-06-08 13:02:03","107025","",""
"6146","9644","","0.25173003836793","-","9644","2015-06-08 14:33:03","100005","",""
"20853","36395","","0.87375891747518","-","36395","2015-06-10 10:38:01","94255","",""
"11548","54002","","1.2955108925769","-","54002","2015-06-09 16:03:01","94150","",""
"16676","59132","636343530","1.4255328785107","-","59132","2015-06-11 18:05:01","96160","refrigerator",""
"24596","67052","647689131","1.6146262322925","-","67052","2015-06-11 20:17:02","95685","refrigerator",""
"1135","70503","652967204","1.7025941173852","-","70503","2015-06-11 21:46:02","100140","refrigerator",""
"26871","17714","806349937","0.42514712516961","-","17714","2015-06-13 04:55:02","95910","refrigerator",""
"21873","37415","","0.89745946794919","-","37415","2015-06-10 10:55:01","94970","",""
"20875","11710","681539109","0.28195618897246","-","11710","2015-06-12 03:15:01","96720","refrigerator",""
"14968","57422","","1.3760184108537","-","57422","2015-06-09 17:00:01","94465","",""
"10614","1449","666731387","0.035160817369883","-","1449","2015-06-12 00:24:01","96265","refrigerator",""
"16130","33883","829707079","0.81443283295532","-","33883","2015-06-13 09:56:01","93170","refrigerator",""
"2490","44943","","1.0817211383011","-","44943","2015-06-10 13:32:02","96980","",""
"868","70233","","1.6853478670403","-","70233","2015-06-09 21:05:02","99725","",""
"22768","11403","","0.27368797214043","-","11403","2015-06-10 03:10:02","94985","",""
"22912","13755","800602723","0.32936022325387","-","13755","2015-06-13 03:49:02","96020","refrigerator",""
"2931","20684","810903670","0.50104267668752","-","20684","2015-06-13 06:16:03","96835","refrigerator",""
"9687","79052","","1.8992393213181","-","79052","2015-06-09 23:32:01","95870","",""
"16469","58923","","1.412299978246","-","58923","2015-06-09 17:25:02","94220","",""
"771","72352","768752438","1.7355117013769","-","72353","2015-06-12 21:40:02","101265","refrigerator",""
"20395","11230","680864059","0.27070535541411","-","11230","2015-06-12 03:07:01","96865","refrigerator",""
"8870","53543","741877626","1.2875981590853","-","53545","2015-06-12 15:55:02","93825","refrigerator",""
"18814","34356","","0.82500403316675","-","34356","2015-06-10 10:04:01","93870","",""
"5091","76673","775216455","1.8432453201982","-","76673","2015-06-12 22:52:02","96560","refrigerator",""
"10972","55645","744783862","1.3360354267207","-","55645","2015-06-12 16:30:02","94110","refrigerator",""
"2973","18515","","0.44960992565886","-","18515","2015-06-10 05:40:01","96775","",""
"17392","62065","753913966","1.4882038297641","-","62065","2015-06-12 18:17:02","94935","refrigerator",""
"24293","15136","802612354","0.36285407392375","-","15136","2015-06-13 04:12:03","95425","refrigerator",""
"15895","6730","674318438","0.1616116698989","-","6730","2015-06-12 01:52:02","96060","refrigerator",""
"3531","48204","734236704","1.1602494565383","-","48204","2015-06-12 14:26:02","94885","refrigerator",""
"4311","22063","696882572","0.53768057742028","-","22063","2015-06-12 06:39:01","95905","refrigerator",""
